,award_id,mod_des_27_9,mod_des_27_10,mod_des_27_11,mod_des_27_12,mod_des_27_13,mod_des_27_13_oe,mod_des_27_96,mod_value_27,mod_des_28,mod_des_28_1,mod_des_28_2,mod_des_28_3,mod_des_28_4,mod_des_28_5,mod_des_28_6,mod_des_28_7,mod_des_28_8,mod_des_28_9,mod_des_28_10,mod_des_28_11,mod_des_28_12,mod_des_28_13,mod_des_28_13_oe,mod_des_28_96,mod_value_28,mod_des_29,mod_des_29_1,mod_des_29_2,mod_des_29_3,mod_des_29_4,mod_des_29_5,mod_des_29_6,mod_des_29_7,mod_des_29_8,mod_des_29_9,mod_des_29_10,mod_des_29_11,mod_des_29_12,mod_des_29_13,mod_des_29_13_oe,mod_des_29_96,mod_value_29,mod_des_30,mod_des_30_1,mod_des_30_2,mod_des_30_3,mod_des_30_4,mod_des_30_5,mod_des_30_6,mod_des_30_7,mod_des_30_8,mod_des_30_9,mod_des_30_10,mod_des_30_11,mod_des_30_12,mod_des_30_13,mod_des_30_13_oe,mod_des_30_96,mod_value_30,mod_des_31,mod_des_31_1,mod_des_31_2,mod_des_31_3,mod_des_31_4,mod_des_31_5,mod_des_31_6,mod_des_31_7,mod_des_31_8,mod_des_31_9,mod_des_31_10,mod_des_31_11,mod_des_31_12,mod_des_31_13,mod_des_31_13_oe,mod_des_31_96,mod_value_31,cont_end_amd,cont_end_reason,cont_end_reason_1,cont_end_reason_2,cont_end_reason_3,cont_end_reason_4,cont_end_reason_5,cont_end_reason_6,cont_end_reason_7,cont_end_reason_8,cont_end_reason_9,cont_end_reason_10,cont_end_reason_11,cont_end_reason_12,cont_end_reason_13,cont_end_reason_14,cont_end_reason_15,cont_end_reason_15_oe,cont_end_reason_16,amend_fin_budg,amend_fin_budg_oe,fin_const_amt,fin_const_amt_oe,fin_const_reason,fin_const_reason_1,fin_const_reason_2,fin_const_reason_3,fin_const_reason_4,fin_const_reason_5,fin_const_reason_6,fin_const_reason_7,fin_const_reason_8,fin_const_reason_9,fin_const_reason_10,fin_const_reason_11,fin_const_reason_12,fin_const_reason_14,fin_const_reason_15,fin_const_reason_16,fin_const_reason_16_oe,fin_const_reason_17,fin_const_reason_13,claims,claimno1,claimamt1,claimpend,claimno2,claimamt2,co_no,co_no_oe,co_sup_per_start,co_sup_per_start_oe,co_sup_per_end,co_sup_per_end_oe,co_sitevisit,co_sitevisit_oe,co_cert,co_proc_ord,co_prior_exp,co_sup_prior,co_fidic_sup,cor_no,cor_no_oe,cor_sup_per_start,cor_sup_per_start_oe,cor_sup_per_end,cor_sup_per_end_oe,cor_sitevisit,cor_sitevisit_oe,cor_cert,cor_proc_ord,cor_sup_prior,cor_fidic_train,cor_lic_eng,cor_mgmt_cert,cor_mgmt_cert_1,cor_mgmt_cert_2,cor_mgmt_cert_3,cor_mgmt_cert_4,cor_mgmt_cert_5,cor_mgmt_cert_5_oe,cor_mgmt_cert_6,cor_mgmt_cert_96,const_doc,const_doc_1,const_doc_2,const_doc_3,const_doc_4,const_doc_5,const_doc_6,const_doc_7,const_doc_8,const_doc_9,const_doc_96,doc_prvd,doc_prvd_oe,doc_when,doc_when_oe,projaudit,stkrch,rep_freq_co_cor,rep_freq_co_cor_oe,rep_freq_sup_eng,rep_freq_sup_eng_oe,prog_rep,prog_rep_1,prog_rep_2,prog_rep_3,prog_rep_4,prog_rep_5,prog_rep_6,prog_rep_7,prog_rep_8,prog_rep_9,prog_rep_10,prog_rep_11,prog_rep_12,prog_rep_13,prog_rep_13_oe,prog_rep_96,hs_rep,num_inci,inci_des_1,num_injur_1,num_death_1,inci_des_2,num_injur_2,num_death_2,inci_des_3,num_injur_3,num_death_3,inci_des_4,num_injur_4,num_death_4,inci_des_5,num_injur_5,num_death_5,inci_des_6,num_injur_6,num_death_6,inci_des_7,num_injur_7,num_death_7,inci_des_8,num_injur_8,num_death_8,inci_des_9,num_injur_9,num_death_9,inci_des_10,num_injur_10,num_death_10,inci_des_11,num_injur_11,num_death_11,env_rep,num_env_inc,env_inc_des_1,env_inc_des_2,env_inc_des_3,env_inc_des_4,eng_approv,eng_approv_1,eng_approv_2,eng_approv_3,eng_approv_4,eng_approv_5,eng_approv_6,eng_approv_7,eng_approv_7_oe,eng_approv_8,des_over,eng_over,eng_over_oe,eng_over2,sup_con,sup_rev,site_inspct,con_over,con_over_oe,con_over2,con_over2_oe,inspct_num,matl_test,matl_test_oe,closeout_act,closeout_act_1,closeout_act_2,closeout_act_3,closeout_act_4,closeout_act_5,closeout_act_6,closeout_act_7,closeout_act_8,closeout_act_9,closeout_act_10,closeout_act_10_oe,closeout_act_96,proj_follow,proj_follow_1,proj_follow_2,proj_follow_3,proj_follow_4,proj_follow_5
703,5563,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,01jul2012,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,do not know from documentation,-8,1,6849832.0,1,5266387.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,no information available,-8,-8,-8,-8,-8.0,-1,-8,-8,1,1,1,01aug2011,1,01jul2012,1,0,-1,-1,-1,-1,0,1,1,1,01aug2011,1,01jul2012,1,0,-1,-1,-1,0,0,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,0,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,0,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no data in file,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
704,5565,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01sep2011,1,01may2012,1,0,-1,-1,-1,-1,0,1,1,1,01sep2011,1,01may2012,1,0,-1,-1,-1,0,0,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,0,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no IEE,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
705,5566,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,01nov2013,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,rationale not provided,-8,1,1194854.0,1,590713.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,no data provided,-8,-8,-1,-8,-8.0,-1,-8,-8,1,1,1,01mar2012,2,24dec1959,1,0,-1,-1,-1,-1,0,1,1,1,01mar2012,-1,24dec1959,1,0,-1,-1,-1,0,0,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,0,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,0,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no data in file,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
706,5568,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01apr2012,1,01apr2013,1,0,-1,-1,-1,-1,0,1,1,1,01apr2012,1,01apr2013,1,0,-1,-1,-1,0,0,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,0,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no data on file,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
707,5570,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01may2012,1,01apr2013,1,0,-1,-1,-1,-1,0,1,1,1,01may2012,1,01apr2013,1,0,-1,-1,-1,0,0,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,0,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no data on file,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
708,5571,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01aug2012,1,01jul2012,1,0,-1,-1,-1,-1,-1,1,1,1,01aug2012,1,01jul2013,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,Security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
709,5572,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01sep2012,1,01jul2013,1,0,-1,-1,-1,-1,-1,1,1,1,01sep2012,1,01jul2013,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,-1,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
710,5573,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01sep2012,1,01jul2013,1,0,-1,-1,-1,-1,-1,1,1,1,01sep2012,1,01jul2013,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
711,5574,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01sep2012,1,01jul2013,1,0,-1,-1,-1,-1,-1,1,1,1,01sep2012,1,01jul2013,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
712,5575,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01aug2012,1,01may2013,1,0,-1,-1,-1,-1,-1,1,1,1,01aug2012,1,01may2013,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,1
713,5576,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,1,1,1,01sep2012,2,24dec1959,1,0,-1,-1,-1,-1,-1,1,1,1,01sep2012,-1,24dec1959,-1,,-1,-1,-1,-1,-1,-8,-8,-8,-8,-8,-8,,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,was the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8
714,5578,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,-6,,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-6,-8,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no documentation,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-6,-8,-8,-8,-8,-8
715,5579,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,-8,,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-8,-8,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,security plan,-8,-1,-8,,-8,-8,-8,-8,-8,,-8,,-8,-1,no documents,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-6,-8,-8,-8,-8,-8
716,5580,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,24dec1959,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8.0,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8.0,-8,-8,-8,-6,,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-6,-8,-8,24dec1959,-8,24dec1959,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,,-8,,0,-1,3,,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,,-8,-8,-1,-8,,,,,-8,-8,-8,-8,-8,-8,1,1,Security Plan,-8,2,-8,,2,1,1,-1,-8,,-8,,-8,-1,This is the responsibility of the primary implementing partner,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-6,-8,-8,-8,-8,-8
