,award_id,region,award_name,start,reason_refusal,projname_conf,projname_conf_oe,award_no_conf,award_no_conf_oe,proj_phase,con_phase,country_loc1,country_loc2,country_loc3,country_loc4,country_loc5,country_additional,sponsoroff,sponsoroff_oe,missionoff,wauoff_bureaus,wauoff_office,framework,framework_1,framework_2,framework_3,framework_4,framework_5,framework_6,framework_7,framework_8,framework_9,framework_10,framework_11,framework_12,framework_13,framework_14,framework_15,framework_16,framework_17,framework_18,framework_19,framework_20,framework_21,framework_22,framework_23,framework_24,framework_96,ecd_num,ecd_num_oe,ecdnum_spc,award_mech,grnt_cntrct,implm_assess,assess_who,assess_who_1,assess_who_2,assess_who_3,assess_who_3_oe,assess_who_4,assess_who_4_oe,assess_who_5,assess_who_6,assess_who_6_oe,access_proc_old,access_proc1,access_proc1_1,access_proc2,access_proc2_2,access_proc3,access_proc3_3,access_proc5,access_proc5_5,access_proc4,access_proc4_4,access_proc6,access_proc6_6,access_proc7,access_proc7_7,access_proc8,access_proc8_96,access_proc9,access_proc9_9,access_proc9_9_oe,assess_outcome,enab_env_support,enab_env_type,enab_env_type_1,enab_env_type_2,enab_env_type_3,enab_env_type_4,enab_env_type_5,enab_env_type_6,enab_env_type_7,enab_env_type_8,enab_env_type_9,enab_env_type_10,enab_env_type_10_oe,cap_build,cap_build_oe,omfund_avail,omfund_avail_oe,om_outcome,omfund_con,omfund_con_1,omfund_con_2,omfund_con_3,omfund_con_4,omfund_con_5,omfund_con_6,omfund_con_9,omfund_con_10,omfund_con_10_oe,omfund_con_96,omfund_con_7,omfund_con_8,om_contin,om_contin_1,om_contin_2,om_contin_3,om_contin_4,om_contin_5,om_contin_6,om_contin_6_oe,om_contin_96,om_contin_0,cert_use,gender,risk_reg,gov_consult,gov_consult_who,gov_consult_who_1,gov_consult_who_2,gov_consult_who_3,gov_consult_who_4,gov_consult_who_4_oe,stkh_consult,stkh_consult_who,stkh_consult_who_1,stkh_consult_who_2,stkh_consult_who_3,stkh_consult_who_4,stkh_consult_who_4_oe,site_apprv,site_apprv_who,site_apprv_who_1,site_apprv_who_2,site_apprv_who_3,site_apprv_who_4,site_apprv_who_4_oe,secinfra,crb_rev,usg_tech,tech_who,tech_who_1,tech_who_2,tech_who_3,tech_who_4,tech_who_5,tech_who_6,tech_who_6_oe,tech_who_7,award_std,award_type,award_type_oe,far16,far16_type,contrct_sup,con_noncon,con_divide,far36_523,far36_matrix,far36_53,dlp,dlp_oe,des_std_award,des_std_award_1,des_std_award_2,des_std_award_3,des_std_award_4,des_std_award_5,des_std_award_6,des_std_award_7,des_std_award_8,des_std_award_9,des_std_award_9_oe,des_std_award_96,hazard_matl,hazard_matl_oe,hazard_matl_bs,hazard_matl_bs_1,hazard_matl_bs_2,hazard_matl_bs_3,hazard_matl_bs_96,hazard_matl_bs_4,hazard_matl_bs_4_oe,seis_des,seis_des_std,seis_des_std_1,seis_des_std_2,seis_des_std_3,seis_des_std_4,seis_des_std_5,seis_des_std_6,seis_des_std_7,seis_des_std_8,seis_des_std_9,seis_des_std_9_oe,seis_des_std_96,seis_cat,seis_cat_oe,hur_des,flood_des,wind_std,wind_std_1,wind_std_2,wind_std_3,wind_std_4,wind_std_4_oe,wind_std_96,wind_std_5,gov_est,est_prep,est_prep_oe,est_basis,cost_rev,cost_rev_oe,cor_app,gov_sched,est_sched_prep,est_sched_prep_oe,usg_inc,usg_inc_oe,cost_ben_analy,return_rate,return_rate_oe,build_cost,prime_comp,prime_stat,prime_stat_oe,finstat,bonding,cont_start,cont_end_plan,total_budget_plan,construct_budget_plan,award_amd,lic_app,lic_app_oe,mod_no,mod_des_1,mod_des_1_1,mod_des_1_2,mod_des_1_3,mod_des_1_4,mod_des_1_5,mod_des_1_6,mod_des_1_7,mod_des_1_8,mod_des_1_9,mod_des_1_10,mod_des_1_11,mod_des_1_12,mod_des_1_13,mod_des_1_13_oe,mod_des_1_96,mod_value_1,mod_des_2,mod_des_2_1,mod_des_2_2,mod_des_2_3,mod_des_2_4,mod_des_2_5,mod_des_2_6,mod_des_2_7,mod_des_2_8,mod_des_2_9,mod_des_2_10,mod_des_2_11,mod_des_2_12,mod_des_2_13,mod_des_2_13_oe,mod_des_2_96,mod_value_2,mod_des_3,mod_des_3_1,mod_des_3_2,mod_des_3_3,mod_des_3_4,mod_des_3_5,mod_des_3_6,mod_des_3_7,mod_des_3_8,mod_des_3_9,mod_des_3_10,mod_des_3_11,mod_des_3_12,mod_des_3_13,mod_des_3_13_oe,mod_des_3_96,mod_value_3,mod_des_4,mod_des_4_1,mod_des_4_2,mod_des_4_3,mod_des_4_4,mod_des_4_5,mod_des_4_6,mod_des_4_7,mod_des_4_8,mod_des_4_9,mod_des_4_10,mod_des_4_11,mod_des_4_12,mod_des_4_13,mod_des_4_13_oe,mod_des_4_96,mod_value_4,mod_des_5,mod_des_5_1,mod_des_5_2,mod_des_5_3,mod_des_5_4,mod_des_5_5,mod_des_5_6,mod_des_5_7,mod_des_5_8,mod_des_5_9,mod_des_5_10,mod_des_5_11,mod_des_5_12,mod_des_5_13,mod_des_5_13_oe,mod_des_5_96,mod_value_5,mod_des_6,mod_des_6_1,mod_des_6_2,mod_des_6_3,mod_des_6_4,mod_des_6_5,mod_des_6_6,mod_des_6_7,mod_des_6_8,mod_des_6_9,mod_des_6_10,mod_des_6_11,mod_des_6_12,mod_des_6_13,mod_des_6_13_oe,mod_des_6_96
562,4738,DCHA/OTI,DOT-A-00-08-00006-00,1,,1,,1,,2,2,83,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,,IP is a PIO,3,-8,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,1,,-8,-8,1,-8,-8,1,determined at sub-award level,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,-8,,0,-8,,-8,4,-8,,-8,0,01mar2010,01oct2014,80000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
563,4739,DCHA/OTI,AID-DOT-I-00-08-00035-00 - Task Order 01,1,,1,,1,,2,4,75,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Asia-IEE-09-95 ,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,Determined at sub-award level,-8,-8,1,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,1,,-8,1,1,-8,-8,1,determined at sub-award level,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01jun2009,01jan2014,24000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
564,4740,DCHA/OTI,AID-OAA-A-10-00002,-8,,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,,-8,-8,,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,,-8,-8,24dec1959,24dec1959,-8.0,-8.0,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
565,4741,DCHA/OTI,AID-DOT-I-00-08-00033-00 - AID-OAA-TO-11-00021,1,,1,,1,,2,4,35,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-IEE-06-27 ,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,Typically local community or local entities,-8,-8,1,-8,-8,-8,-8,-8,-8,1,Determined at the subaward level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,These details are determined at the sub-award level,-8,1,,-8,1,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,Dealt with at the sub-award level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01mar2011,01nov2013,71116116.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
566,4742,DCHA/OTI,AID-DOT-I-00-08-00035-00 - Task Order 02,1,,1,,1,,3,4,1,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,DCHA-IEE-12-OTI-Afgh-DAI,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,most sub-awards are given to local entities,-8,-8,1,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,1,,-8,1,1,-8,-8,1,determined at sub-award level,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01jun2009,01jun2012,84000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
567,4743,DCHA/OTI,AID-DOT-I-00-08-00033-00 - Task Order 01,1,,1,,1,,3,4,1,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,DCHA-IEE-12-OTI-Afgh-Chem,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,sub-awards primarily to local entities,-8,-8,1,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,determined at sub-award level,-8,1,,-8,1,1,-8,-8,1,determined at sub-award level,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,determined at sub-award level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01jun2009,01jun2012,120000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
568,4759,DCHA/OTI,AID-DOT-I-00-08-00035-00 - Task Order 04,1,,1,,1,,3,4,35,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-IEE-06-27 ,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,Typically local community or local entities,-8,-8,1,-8,-8,-8,-8,-8,-8,1,Determined at the sub-award level,-8,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,These details determined at the sub-award level,-8,1,,-8,1,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,Dealt with at the subaward level,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01jan2010,01jul2011,40000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
569,4760,DCHA/OTI,AID-DOT-I-00-08-00033-00 - Task Order 03,1,,1,,1,,3,4,35,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,-8,-8,1,-8,1,-8,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-SS-10-02,,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,"Typically, local community, local NGO, or local government.",-8,-8,1,-8,-8,-8,-8,-8,-8,-8,,1,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,These would be included at the sub-award level.,-8,1,,-8,1,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,1,This information would be included at the sub-award level.,-8,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01jan2010,01aug2011,40000000.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
570,4761,DCHA/OTI,AID-DOT-I-02-03-00009-00 - Task Order 02,1,,1,,1,,3,4,18,-6,-6,-6,-6,,2,,-8,"DEMOCRACT, CONFLICT & HUMANITARIAN ASSISTANCE BUREAU (DCHA)",Office of Transition Initiatives (DCHA/OTI) ,-8,-8,-8,-8,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1,,There is an IEE for this award. We could not find and ECD number in talking with the BEO.,1,1,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,1,"Typically, local community, local NGO, or local government.",-8,-8,1,-8,-8,-8,-8,-8,-8,-8,,1,-8,1,1,1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,0,-1,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,These would be included at the sub-award level.,-8,1,,-8,1,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,-8,-8,,1,-8,0,-8,,-8,-8,,-8,0,-8,,0,,0,-8,,-8,1,-8,,1,0,01feb2007,01jul2011,49999747.0,-8.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
571,4762,South Africa,674-C-00-08-00071,1,,1,,1,,3,4,73,-6,-6,-6,-6,,1,,24,,,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Women's Justice and Empowerment Initiative IEE,,1,1,-1,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,0,1,1,1,-8,1,-8,1,1,Provincial officials,1,-8,1,-8,1,-8,,1,-8,1,-8,1,1,Provincial,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,1,,-8,-8,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,1,-8,,-8,-8,1,1,,-1,15,COR,1,1,1,,0,,-1,-8,,-8,1,-8,,1,0,01sep2008,01sep2011,15000000.0,513554.0,1,-1,,1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-103230.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
